frame,id,x,y,width,height,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf
138,43,829.353515625,221.52232933044434,18.32647705078125,12.440909385681152,277.94196,134.47754,0.6426617,276.70755,133.18727,0.6194695,274.94968,134.34708,0.5692643,274.15347,133.54756,0.61684716,273.8984,132.22198,0.06229677,276.14893,135.95903,0.05890919,277.61273,131.8554,0.04845911,275.28882,131.17796,0.055598345,276.40192,130.03189,0.036917288,269.5494,134.77495,0.045298398
139,1,1159.2685546875,477.5742416381836,117.91488647460938,89.48868942260742,368.64642,288.82516,0.78183347,382.33237,310.17966,0.64365417,379.9111,289.57233,0.1856747,402.83304,305.69846,0.29811865,403.74677,328.6964,0.027483765,394.11188,312.35773,0.0096419,386.9557,299.3476,0.004513485,370.75656,297.92776,0.005496688,383.2762,292.08203,0.006673431,379.0247,292.13788,0.0042857816
139,7,894.9781494140625,309.1760787963867,32.84307861328125,32.47389507293701,293.17932,188.33435,0.7441633,295.41464,192.45383,0.77183044,298.80124,188.83638,0.33386856,303.33957,191.19048,0.56390834,306.78076,187.60718,0.02494683,299.4168,195.1411,0.015682489,298.3299,194.56963,0.009822006,293.47726,187.5681,0.01871326,304.49677,185.56488,0.007906413,289.58353,188.77612,0.010430847
139,22,952.9956665039062,299.1925449371338,33.470489501953125,24.16508960723877,321.33817,183.08386,0.6222256,319.4236,182.24098,0.6007177,316.04053,183.75533,0.6048389,314.46335,181.74806,0.5994968,312.75626,180.97292,0.050637513,315.85754,184.33946,0.043787256,318.85553,179.20303,0.03657459,317.5059,180.22403,0.03655707,315.60577,180.01111,0.025123017,309.9818,182.93173,0.03459117
139,43,829.9476928710938,221.94464206695557,18.441009521484375,12.618295669555664,278.2386,134.94052,0.64103633,277.03265,133.62788,0.6213743,275.2474,134.85942,0.57534546,274.48013,134.02493,0.62005377,274.1333,132.81677,0.059999872,276.32687,136.3833,0.054819047,277.562,132.24731,0.046148445,275.5512,131.62071,0.052638307,276.38007,130.54274,0.034485526,269.74026,135.03949,0.0422451
140,1,1159.7946166992188,478.05235290527344,118.16693115234375,89.24638938903809,368.71567,289.0752,0.78125495,382.47345,310.32965,0.6434986,380.05487,289.85574,0.18684654,403.02682,305.81082,0.30009082,404.02142,328.69693,0.027554028,394.11987,312.4273,0.009562041,387.02563,299.5061,0.0044630314,370.8371,298.11658,0.005482266,383.44214,292.32913,0.0066806157,379.06604,292.26263,0.0042329337
140,7,896.578125,310.4789113998413,32.806915283203125,31.647062301635742,293.90536,188.4877,0.7101909,295.4763,192.46907,0.72308433,299.8465,189.39723,0.36676466,303.1926,191.35156,0.59805316,305.41125,188.97081,0.054426547,299.5739,194.33472,0.05967898,300.66934,192.26363,0.032423668,293.04422,187.52437,0.055174485,301.7167,184.37482,0.03173088,292.20273,190.57365,0.04273706
140,22,951.3088989257812,299.19174671173096,33.6024169921875,24.155948638916016,320.45425,183.29192,0.62539494,318.881,182.4749,0.6065262,315.64166,183.84175,0.593456,314.21432,182.01245,0.603946,312.38748,181.2986,0.052354593,315.502,184.60872,0.04689279,318.44742,179.86082,0.039426517,316.86432,180.54102,0.039820958,315.721,180.0489,0.02747141,310.04324,182.90582,0.036329515
140,43,830.0864868164062,222.37565803527832,18.2120361328125,12.783090591430664,278.1036,135.03935,0.63743496,276.9368,133.47113,0.6154332,275.04956,135.04034,0.58502483,274.1748,133.98718,0.62553966,273.76486,132.56665,0.060611226,276.19296,136.38535,0.05561958,277.60443,132.13107,0.04772471,275.59372,131.6053,0.053282168,276.26443,130.62555,0.035126634,269.73358,135.33936,0.042942733
141,1,1159.8028564453125,479.2114791870117,117.71319580078125,89.46232223510742,368.84537,289.60464,0.77946234,382.81607,311.03952,0.64311856,379.69836,290.3365,0.18755573,402.5644,306.64035,0.30016884,404.05798,329.00903,0.027203709,393.6771,313.00803,0.009299706,386.9606,300.36078,0.004260581,370.8913,298.54007,0.0053664,382.87665,293.01498,0.006467135,379.44418,293.088,0.004031298
141,7,897.7282104492188,312.7397174835205,33.006134033203125,31.13272190093994,294.05045,190.08562,0.7173181,295.8545,194.06003,0.73439384,299.9816,190.99675,0.37153497,303.78992,192.81772,0.60015273,306.27704,190.33075,0.04590927,299.9917,196.01836,0.04516357,300.28,194.16754,0.025175022,293.1597,189.0424,0.0439181,301.89395,186.29852,0.023347557,291.98636,191.72517,0.032048177
141,22,949.8475341796875,300.0560703277588,33.262847900390625,23.734768867492676,320.2249,183.65533,0.63852197,318.66614,182.91093,0.61816865,315.2818,184.1896,0.5805581,313.79547,182.31216,0.60233414,312.0659,181.64977,0.051020354,315.34073,185.00586,0.04567483,317.97943,180.46391,0.038062554,316.48108,180.85768,0.039386816,315.90076,180.42984,0.026539074,309.85043,182.96153,0.034735415
141,43,828.753662109375,223.05569458007812,17.781280517578125,12.887246131896973,277.2321,135.29344,0.64362204,276.4803,133.7334,0.62413055,274.30646,135.26628,0.57069033,273.69482,134.33005,0.6275149,273.12823,132.57115,0.061035715,275.81772,136.8384,0.05805371,277.38757,132.46558,0.04985258,275.13742,131.85779,0.05549453,276.06033,130.83159,0.036258876,269.6323,135.95677,0.043837912
142,1,1159.163818359375,480.27883529663086,116.67416381835938,89.35391807556152,368.8679,290.0621,0.7760848,382.95667,311.48325,0.64314926,379.56244,290.71634,0.18974957,402.30344,307.13354,0.302027,403.99,329.145,0.027496256,393.16333,313.1535,0.009233462,386.82596,300.78342,0.0042276992,370.93018,298.82953,0.0053453753,382.62003,293.566,0.0064651715,379.68103,293.5772,0.003981837
142,7,898.1632690429688,314.77601623535156,33.686553955078125,31.137253761291504,294.50336,191.15076,0.7264012,296.4172,194.95085,0.74593264,300.1858,191.88452,0.3736476,304.35547,193.69713,0.600667,306.914,191.00198,0.043823585,300.78275,196.98352,0.039570037,299.86304,195.32736,0.023329813,293.57037,189.77678,0.0406494,302.0894,187.51295,0.02055699,292.0646,192.4322,0.028048731
142,22,947.9613647460938,300.93102836608887,33.842742919921875,23.401110649108887,319.40265,183.88031,0.6500486,318.16656,183.44963,0.627904,314.70483,184.83443,0.5647257,313.28506,182.61513,0.60368466,311.69083,181.73944,0.04900081,314.9694,185.52238,0.044901624,317.5789,181.22362,0.036295228,315.71677,181.32744,0.038798727,315.8216,180.98189,0.02547732,309.63058,183.24278,0.033218056
142,43,827.6486206054688,223.92864418029785,17.099212646484375,12.629342079162598,276.94,135.60883,0.64804506,276.38193,134.14528,0.6327168,274.07568,135.55702,0.5607315,273.6877,134.84169,0.62632835,273.09375,132.86316,0.060278926,275.7275,137.36386,0.057200145,277.16904,132.8674,0.049062256,275.18103,132.23663,0.05469624,275.94116,131.34686,0.035232328,269.54056,136.6695,0.04269193
143,1,1158.8462219238281,480.9840545654297,116.5927734375,89.62675666809082,368.7919,290.46478,0.7750452,382.91415,312.1241,0.64311093,379.49338,291.03287,0.18897146,402.201,307.75943,0.30086827,403.94046,329.73544,0.027083566,392.96628,313.5349,0.008927536,386.63483,301.3184,0.0040681455,370.8563,299.233,0.005163852,382.48407,294.02988,0.0062256837,379.7688,294.0232,0.0038178167
143,7,898.9432067871094,316.16886806488037,34.1627197265625,31.269630432128906,294.7409,191.89845,0.73348427,296.80215,195.69131,0.7540539,300.3658,192.6109,0.3706117,304.78925,194.4422,0.5982759,307.48727,191.46469,0.04175473,301.2681,197.83015,0.035274405,299.61255,196.34834,0.02148411,293.9937,190.50664,0.03729562,302.3517,188.52763,0.01838921,292.06152,193.13638,0.02493231
143,22,946.3371276855469,300.83166217803955,33.69561767578125,23.00233268737793,318.54218,183.57121,0.6533678,317.4595,183.30348,0.63045925,314.05887,184.46172,0.55344355,312.85516,182.4477,0.5985036,311.35077,181.42595,0.047993526,314.38095,185.41486,0.046087213,317.39908,181.18185,0.035335,314.92303,181.20616,0.038909998,315.81546,180.54347,0.025219187,309.12527,183.10631,0.03379273
143,43,826.400390625,224.18510627746582,16.459625244140625,12.30618953704834,276.73914,135.6079,0.64986634,276.0882,134.36903,0.63849473,273.99005,135.63354,0.54994094,273.5208,135.05101,0.6246826,273.00107,133.23184,0.060029555,275.57697,137.48862,0.057238445,276.95337,133.12965,0.048576467,275.0558,132.3419,0.055485398,276.06628,131.43008,0.035256863,269.50067,136.7322,0.042209983
144,1,1158.5914306640625,481.43054580688477,117.51901245117188,89.70513725280762,368.62747,290.83673,0.7737457,382.97922,312.48685,0.6436404,379.51456,291.4169,0.18993118,402.34894,308.12796,0.3019361,404.16415,330.13055,0.027010366,392.6326,313.8683,0.008738413,386.48907,301.55807,0.0039938046,370.7906,299.58975,0.0050592422,382.33997,294.489,0.0061671473,379.64136,294.4453,0.0037315805
144,7,899.0777893066406,316.67084884643555,34.1363525390625,31.099299430847168,294.80978,192.06233,0.73425883,296.76547,195.8561,0.75633335,300.31107,192.7273,0.37068075,304.6564,194.57997,0.5985227,307.32523,191.67253,0.04174254,301.26715,197.93773,0.034948684,299.47247,196.50581,0.021700218,294.05966,190.57632,0.037578944,302.435,188.73134,0.018268228,292.11386,193.2134,0.024724523
144,22,944.4832763671875,300.4837646484375,33.199310302734375,22.4776668548584,318.20865,183.47932,0.66617125,316.85706,183.12848,0.63743544,313.3871,184.22374,0.5402729,312.0527,182.20728,0.5942551,310.61777,181.38548,0.05005099,313.9818,185.15474,0.05037968,316.78113,181.21252,0.037672218,314.1928,181.0623,0.043247502,315.97803,180.22046,0.027834505,308.9216,182.59978,0.03618703
144,43,825.4121704101562,223.88796043395996,16.447540283203125,12.315047264099121,276.60803,135.48706,0.6510514,276.04193,134.18298,0.63929445,273.75034,135.55196,0.55052876,273.20303,134.9192,0.62665075,272.5776,133.02867,0.061169308,275.49512,137.3361,0.059534695,276.91635,132.95287,0.0506766,274.84454,132.21852,0.057701856,276.00742,131.17802,0.036682244,269.53577,136.58516,0.04372512
145,1,1158.0503540039062,481.3663272857666,117.9202880859375,89.57510375976562,368.41656,290.72287,0.7734847,382.77448,312.32852,0.6430493,379.40326,291.32776,0.19054769,402.3667,307.91388,0.30227202,404.11935,330.0756,0.02712215,392.69003,313.6969,0.008823015,386.38928,301.36786,0.004061638,370.5819,299.49954,0.005075272,382.32993,294.32697,0.006218233,379.55032,294.27045,0.0037884582
145,7,899.4050903320312,316.3761749267578,34.486724853515625,31.158007621765137,294.86926,192.12659,0.73625773,296.92746,195.79361,0.757991,300.36145,192.77632,0.3760135,304.8737,194.50398,0.6007754,307.49445,191.49792,0.04239712,301.56067,197.8988,0.03531748,299.36237,196.55797,0.022278383,294.18723,190.51094,0.038391862,302.3536,188.83528,0.018461376,292.28116,193.29138,0.025087595
145,22,942.7890014648438,298.87629318237305,32.011871337890625,22.519972801208496,317.77835,182.61423,0.67046803,316.31348,182.18417,0.63331467,312.54688,183.28688,0.52723765,311.03748,181.41179,0.5861534,309.4936,180.49129,0.0555638,313.44843,184.19308,0.060918756,316.60388,180.16939,0.043677934,313.35245,180.26955,0.051223777,315.86548,178.94588,0.034152027,308.5423,181.77124,0.043295845
145,43,825.9299011230469,222.732027053833,16.76898193359375,12.43776798248291,276.9409,135.03926,0.64809865,276.22092,133.7204,0.6311094,273.98563,135.03702,0.5571738,273.3894,134.36928,0.6266329,272.79156,132.53964,0.06323349,275.61975,136.74684,0.062266104,277.14703,132.44528,0.052825056,274.9148,131.76138,0.05893875,276.0745,130.71548,0.03878949,269.54007,135.93922,0.046498265
146,1,1158.2823486328125,480.84130096435547,117.80905151367188,89.27255058288574,368.48956,290.35205,0.77441657,382.74954,311.92627,0.6424131,379.34555,290.9876,0.19021642,402.2936,307.51892,0.30190536,404.00925,329.6882,0.027287366,392.91296,313.42337,0.009039169,386.5052,301.0675,0.0041586366,370.5922,299.15823,0.005188421,382.3593,293.89703,0.006323017,379.56244,293.8913,0.0038887851
146,7,900.6281433105469,316.13153171539307,34.85833740234375,31.50904655456543,294.778,192.29956,0.74331677,297.17355,195.88809,0.76110923,300.85028,192.81392,0.37061048,305.6513,194.70377,0.5983659,308.6642,191.41368,0.04243514,302.24106,198.22699,0.033663377,299.38867,196.93782,0.021014595,294.07294,190.60303,0.03753695,302.58673,188.63284,0.017997457,292.15405,193.17728,0.024135064
146,22,941.1425170898438,297.1789312362671,30.755401611328125,22.37853240966797,316.34302,181.57489,0.67431664,315.12265,181.12572,0.6298826,312.01877,182.08508,0.5115959,310.92938,180.4541,0.57616156,309.63422,179.22726,0.057297863,312.8278,183.43774,0.06795956,316.7092,179.45674,0.04459143,312.50156,179.33665,0.05561881,315.97012,177.60126,0.03709631,308.0903,181.82466,0.047867768
146,43,826.3814392089844,221.63719654083252,17.014892578125,12.52355146408081,277.16138,134.53984,0.644389,276.26874,133.09177,0.62111545,274.01135,134.514,0.5680785,273.4007,133.67937,0.6253443,272.81046,131.91096,0.066113755,275.65298,136.01428,0.06621423,277.26004,131.84317,0.055668768,274.80014,131.26389,0.061332766,276.0421,130.11378,0.041529655,269.48526,135.20395,0.050347794
147,1,1158.7479858398438,480.3159656524658,117.49713134765625,89.12490463256836,368.58063,290.0494,0.77543217,382.80014,311.50513,0.64242345,379.30106,290.715,0.19025075,402.1942,307.1219,0.30203897,403.9714,329.25153,0.02753075,393.07474,313.17566,0.0092655355,386.63312,300.76147,0.0042642923,370.64682,298.81366,0.005319401,382.35855,293.56345,0.0064747343,379.57095,293.63208,0.004007529
147,7,901.8497314453125,317.00110816955566,34.058807373046875,31.04666805267334,295.20065,192.97612,0.7437072,297.47034,196.22447,0.7620913,301.24573,193.03531,0.37862006,305.96732,195.09338,0.5979782,309.07513,192.07074,0.04316542,302.79706,198.65082,0.03141687,299.32,197.41154,0.020556662,294.42715,190.82599,0.037092272,302.93088,188.77937,0.017577369,292.1183,193.19748,0.022870546
147,22,939.3828735351562,296.1453323364258,30.113800048828125,21.672566413879395,315.68265,180.8551,0.6890809,314.41098,180.4394,0.6391349,311.57495,181.48917,0.48969084,310.436,179.94969,0.5773402,309.54706,178.71698,0.0644156,312.7725,182.76367,0.08118035,316.17108,178.98093,0.05244743,311.90182,178.57555,0.06804887,316.18738,176.69482,0.04630717,308.20526,181.36017,0.05661268
147,43,826.2605895996094,221.41763305664062,16.7197265625,12.471435070037842,277.02478,134.41422,0.6448707,276.0623,133.03305,0.6223964,273.9614,134.42343,0.56427383,273.30753,133.59116,0.6247411,272.75974,131.89339,0.066721916,275.56613,135.91368,0.06758609,277.21786,131.8081,0.056238864,274.68896,131.16591,0.06271556,276.07053,129.96031,0.042354424,269.4752,135.1222,0.05115005
148,1,1158.9707336425781,480.12758445739746,117.135498046875,89.14910888671875,368.68643,289.9861,0.7759601,382.87814,311.3848,0.64259446,379.38297,290.6599,0.18990351,402.1977,307.04947,0.3019546,403.98242,329.0921,0.02758798,393.12543,313.13022,0.009309323,386.72217,300.71365,0.0042776745,370.73773,298.74,0.0053643645,382.4088,293.5053,0.006510503,379.5966,293.56985,0.00402459
148,7,903.24169921875,318.0377712249756,32.95953369140625,30.894850730895996,295.416,193.3444,0.7466759,298.00323,196.68338,0.76704323,301.31845,193.36606,0.36924538,306.3575,195.65335,0.59337056,309.3974,192.4186,0.041965466,303.2486,199.20758,0.02929368,299.47266,197.7321,0.019445807,294.73907,191.18506,0.034972347,302.9064,189.13806,0.016569626,292.06747,193.71985,0.021155214
148,22,937.563720703125,295.4837579727173,30.121490478515625,21.756071090698242,315.2774,180.16528,0.7347461,314.613,180.12137,0.71985936,310.7584,180.50853,0.4415259,310.2087,179.54349,0.5938159,309.36603,177.39368,0.030734336,312.56995,183.01788,0.028159114,313.23596,180.47485,0.023191296,312.05142,177.80745,0.029575549,318.09595,177.69508,0.01441051,308.11984,178.1221,0.01770626
148,43,825.9688110351562,221.6480884552002,16.502655029296875,12.437059879302979,276.9267,134.51534,0.6451002,276.01123,133.07996,0.62296927,273.86316,134.51546,0.5647046,273.2142,133.662,0.62534136,272.63568,131.96059,0.067214124,275.52914,135.99585,0.068058975,277.17114,131.86063,0.057063896,274.62277,131.25067,0.063617736,276.02023,129.99,0.042855676,269.52155,135.20044,0.051466454
149,1,1159.1121826171875,480.13391876220703,116.94607543945312,89.22527503967285,368.7204,289.96268,0.7763602,383.03522,311.38815,0.64285743,379.3085,290.63068,0.18969864,402.20312,307.07452,0.3014401,404.08194,329.09912,0.027457483,393.08688,313.24915,0.009286833,386.80875,300.73947,0.00424061,370.79324,298.73572,0.005344323,382.2838,293.49457,0.0064868373,379.58353,293.66034,0.0039965883
149,7,904.4393005371094,319.448673248291,32.2034912109375,31.519912719726562,295.53955,194.29317,0.7546844,298.53867,197.82657,0.77783966,301.2472,194.17586,0.35007843,306.8535,196.83064,0.5828961,309.81406,193.28891,0.039200332,303.79517,200.54068,0.02523029,299.4741,198.82631,0.016751645,294.921,192.0985,0.030861039,302.9453,190.05443,0.014316452,291.62457,194.76784,0.017780555
149,22,936.10107421875,294.8874320983887,30.721527099609375,22.043251991271973,314.567,179.86833,0.73778075,314.09592,179.93939,0.72354037,310.29816,180.24611,0.44008783,310.21182,179.2829,0.5941013,309.52518,176.80215,0.0303648,312.34064,182.80562,0.028984549,313.0537,180.47028,0.023234455,311.39255,177.63132,0.029794522,318.00595,177.45282,0.014229346,307.9197,177.91139,0.018317258
149,43,824.7698364257812,221.7306146621704,16.3385009765625,12.40497636795044,276.38345,134.36267,0.64792615,275.54205,133.00851,0.6277205,273.36688,134.34662,0.5550618,272.82483,133.64413,0.62419957,272.20233,131.83905,0.068802595,275.1826,135.95807,0.07231851,276.95053,131.85332,0.059828155,274.2405,131.19067,0.067360006,275.95578,129.82245,0.045219883,269.434,135.2584,0.054094624
150,1,1159.1461486816406,480.5167579650879,116.930419921875,89.42282295227051,368.80777,290.2663,0.7752573,383.1674,311.7381,0.6431144,379.4066,290.867,0.1897585,402.20776,307.44308,0.3015814,404.1115,329.35452,0.027415939,392.89417,313.4759,0.0091398945,386.78802,301.0485,0.004156297,370.92224,298.982,0.0052858246,382.28763,293.8342,0.006411411,379.64987,293.9724,0.003915073
150,7,904.7567138671875,320.47498512268066,32.44024658203125,32.52791690826416,295.3884,194.8569,0.7195061,298.32776,199.21495,0.7130294,301.7871,195.49548,0.3365037,306.23975,198.3617,0.58216286,309.13208,195.35732,0.055204906,302.1765,201.242,0.057807624,302.43344,198.11316,0.029523507,293.8352,193.88033,0.049292747,301.4297,190.32744,0.032641206,292.27072,196.91734,0.04366462
